image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey16.jpg,aaron ramsey,184,110.8207,77.34434,1.0,121.67738,63.91295,1.0,104.43442,63.91295,1.0,144.3487,69.349464,1.0,97.72883,69.349464,1.0,161.91096,149.29823,1.0,82.40175,146.73987,1.0,171.49039,227.64801,1.0,73.14164,241.39922,1.0,177.87668,253.55144,1.0,72.82232,253.55144,1.0,149.77702,253.55144,1.0,103.47648,253.55144,1.0,187.7754,253.55144,1.0,53.982788,253.55144,1.0,175.96078,253.55144,1.0,70.267815,253.55144,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey21.jpg,aaron ramsey,184,109.175766,49.36553,1.0,116.849,42.333008,1.0,102.14197,43.29198,1.0,136.67151,45.209946,1.0,95.108185,46.808247,1.0,165.44614,81.65121,1.0,76.88426,85.80679,1.0,213.40381,120.01043,1.0,60.258934,131.83786,1.0,178.55457,152.61577,1.0,42.354725,174.35265,1.0,147.86163,176.59027,1.0,95.427895,174.033,1.0,146.58276,239.883,1.0,102.4617,231.8915,1.0,95.427895,208.23663,1.0,91.591286,213.03154,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey25.jpg,aaron ramsey,184,106.570496,110.58389,1.0,119.045135,89.46736,1.0,96.01504,90.74715,1.0,141.11563,86.26789,1.0,85.139725,84.3482,1.0,179.81898,170.73402,1.0,56.99183,173.2936,1.0,206.04768,255.20015,1.0,40.67885,255.20015,1.0,223.32027,255.20015,1.0,21.167244,255.20015,1.0,223.32027,255.20015,1.0,125.12252,105.46474,1.0,223.32027,255.20015,1.0,21.167244,255.20015,1.0,223.32027,255.20015,1.0,39.079536,255.20015,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey26.jpg,aaron ramsey,184,82.15301,74.17517,1.0,90.14683,59.462875,1.0,71.2814,59.782703,1.0,102.61719,69.05785,1.0,58.81104,72.89584,1.0,128.19742,178.4406,1.0,34.82957,178.4406,1.0,139.70853,255.20042,1.0,26.196245,255.20042,1.0,137.79002,255.20042,1.0,27.795006,255.20042,1.0,152.17888,255.20042,1.0,12.127114,255.20042,1.0,141.62704,255.20042,1.0,12.127114,255.20042,1.0,139.70853,255.20042,1.0,27.155502,255.20042,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey35.jpg,aaron ramsey,184,136.94492,55.212936,1.0,140.78015,47.85628,1.0,128.63521,47.53643,1.0,144.6154,50.734978,1.0,112.655014,50.734978,1.0,157.71916,93.27564,1.0,92.51998,93.91535,1.0,179.13261,143.81267,1.0,74.30256,151.48918,1.0,201.50488,176.11801,1.0,56.40475,202.98578,1.0,147.49184,201.3865,1.0,109.458984,202.66594,1.0,140.78015,251.60368,1.0,119.0471,251.60368,1.0,140.46056,251.60368,1.0,111.696205,251.60368,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey37.jpg,aaron ramsey,184,123.52234,95.52,1.0,136.954,72.799995,1.0,117.44611,74.08,1.0,163.17772,83.68,1.0,112.00948,80.479996,1.0,187.48265,196.95999,1.0,81.94814,196.64,1.0,191.64006,255.2,1.0,67.55707,255.2,1.0,214.66577,255.2,1.0,53.485806,255.2,1.0,214.66577,255.2,1.0,214.66577,255.2,1.0,214.66577,255.2,1.0,67.23727,255.2,1.0,190.68066,255.2,1.0,67.23727,255.2,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey7.jpg,aaron ramsey,184,98.255875,48.264183,1.0,101.7712,40.907875,1.0,91.864395,41.227715,1.0,104.64737,44.745953,1.0,79.081406,46.02531,1.0,115.83248,85.68542,1.0,63.741833,100.39803,1.0,127.65674,126.62488,1.0,45.52608,158.289,1.0,130.53291,157.32948,1.0,39.13459,220.01804,1.0,105.925674,174.60081,1.0,78.76183,179.3984,1.0,106.245255,242.40681,1.0,78.44226,242.72665,1.0,106.56482,255.20041,1.0,75.24651,255.20041,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Aaron Ramsey/Aaron Ramsey9.jpg,aaron ramsey,184,138.42174,138.51726,1.0,135.22557,114.52073,1.0,127.55476,113.88082,1.0,90.479164,118.68012,1.0,90.159546,119.00008,1.0,117.96625,215.94604,1.0,60.43515,216.58595,1.0,148.01027,251.78087,1.0,18.5653,251.78087,1.0,148.01027,200.58827,1.0,87.922226,174.99199,1.0,57.23898,187.15022,1.0,90.479164,217.54582,1.0,18.5653,251.78087,1.0,18.5653,251.78087,1.0,97.51074,175.95183,1.0,102.624626,217.22586,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies16.jpg,adam davies,196,82.627106,86.2926,1.0,91.88988,69.97702,1.0,73.04493,67.09779,1.0,102.43027,84.69304,1.0,54.519394,78.61468,1.0,120.317,187.70515,1.0,20.34297,188.345,1.0,129.26036,253.28741,1.0,1.4980247,253.28741,1.0,130.85739,253.28741,1.0,1.4980247,253.28741,1.0,143.31421,253.28741,1.0,1.4980247,253.28741,1.0,129.26036,253.28741,1.0,1.4980247,253.28741,1.0,128.94095,253.28741,1.0,1.4980247,253.28741,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies2.jpg,adam davies,196,101.50267,24.979305,1.0,104.38152,20.504023,1.0,98.30396,22.102339,1.0,108.859726,24.020317,1.0,95.105255,26.897287,1.0,113.6578,56.3063,1.0,88.70781,56.3063,1.0,123.253944,84.11701,1.0,74.95334,89.87095,1.0,113.6578,80.60071,1.0,57.040527,101.378815,1.0,107.58023,118.64063,1.0,92.2264,118.001305,1.0,109.179596,171.70473,1.0,98.62383,158.59854,1.0,82.95013,208.78566,1.0,104.38152,215.17894,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies23.jpg,adam davies,196,165.15042,90.20443,1.0,172.81113,81.56893,1.0,162.27768,83.168106,1.0,188.13254,87.325935,1.0,158.76653,87.96561,1.0,208.24188,129.86375,1.0,151.7442,132.4224,1.0,221.00972,192.87085,1.0,137.06119,183.91554,1.0,222.9249,238.28719,1.0,126.208534,225.81369,1.0,194.51646,238.28719,1.0,154.29778,238.28719,1.0,233.13918,238.28719,1.0,117.59023,238.28719,1.0,198.34682,238.28719,1.0,123.01657,238.28719,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies30.jpg,adam davies,196,165.46465,97.92935,1.0,175.7044,85.14304,1.0,154.90489,84.18407,1.0,186.26416,99.84729,1.0,138.58527,93.13449,1.0,207.38367,178.8027,1.0,99.22619,166.33607,1.0,227.5432,255.20085,1.0,76.18673,247.5291,1.0,233.62305,255.20085,1.0,72.98681,255.20085,1.0,244.50279,255.20085,1.0,244.50279,255.20085,1.0,230.42313,255.20085,1.0,96.34626,159.3036,1.0,229.78314,255.20085,1.0,74.58677,255.20085,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies32.jpg,adam davies,196,127.473045,99.828476,1.0,149.5449,83.53122,1.0,105.40117,84.80943,1.0,185.05183,92.15918,1.0,76.29189,94.71561,1.0,246.78908,189.62312,1.0,36.306625,173.965,1.0,246.78908,250.01883,1.0,12.955227,250.01883,1.0,0.7997054,250.01883,1.0,0.7997054,250.01883,1.0,0.7997054,250.01883,1.0,0.7997054,250.01883,1.0,246.78908,250.01883,1.0,32.46804,168.213,1.0,0.7997054,250.01883,1.0,0.7997054,250.01883,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies40.jpg,adam davies,196,64.35681,53.397686,1.0,68.83069,45.726776,1.0,58.604675,47.96412,1.0,76.18064,45.087532,1.0,51.893856,49.242607,1.0,91.200096,82.80283,1.0,53.811234,82.80283,1.0,110.37387,145.76819,1.0,65.63506,135.54031,1.0,81.61321,191.47401,1.0,63.07856,177.7303,1.0,102.3848,199.78415,1.0,77.13933,203.93924,1.0,103.663055,254.43938,1.0,76.18064,254.43938,1.0,105.899994,254.43938,1.0,79.69583,254.43938,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies5.jpg,adam davies,196,134.5558,40.350304,1.0,141.58035,32.677074,1.0,127.85053,33.63623,1.0,152.11719,37.79256,1.0,119.54879,42.268612,1.0,169.9979,90.22629,1.0,103.58388,93.42346,1.0,194.26454,158.32619,1.0,80.913704,162.1628,1.0,175.74525,134.66707,1.0,79.317215,139.78256,1.0,154.99088,209.16132,1.0,106.45756,207.24303,1.0,141.58035,255.2007,1.0,99.1137,245.92888,1.0,140.94176,255.2007,1.0,104.86107,255.2007,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Adam Davies/Adam Davies7.jpg,adam davies,196,127.8131,72.377106,1.0,132.92885,65.345634,1.0,122.377625,65.984856,1.0,144.75899,65.345634,1.0,118.54082,68.86137,1.0,162.34435,105.29719,1.0,113.744804,116.48362,1.0,177.69157,156.75479,1.0,99.67652,170.17851,1.0,186.96387,210.44968,1.0,81.45169,218.44,1.0,169.05876,223.8734,1.0,137.40512,226.43031,1.0,168.4193,253.27777,1.0,136.76564,253.27777,1.0,168.09956,253.27777,1.0,80.81222,221.63612,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Cabango/Ben Cabango31.jpg,ben cabango,185,125.5026,42.767185,1.0,135.41982,35.731247,1.0,116.865036,35.41143,1.0,148.21623,43.406822,1.0,104.388535,41.48793,1.0,181.4869,89.14046,1.0,74.31697,89.78008,1.0,186.92537,141.2704,1.0,64.07985,139.35152,1.0,192.04395,190.20221,1.0,61.200653,190.522,1.0,159.41309,190.84183,1.0,97.99033,192.76071,1.0,161.01265,249.68791,1.0,99.58988,249.68791,1.0,159.41309,249.68791,1.0,99.58988,249.68791,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies1.jpg,ben davies,185,128.67157,69.09869,1.0,142.43108,55.669907,1.0,112.67213,55.350174,1.0,163.87033,66.221085,1.0,89.95293,66.540825,1.0,213.46857,153.1884,1.0,44.51453,155.1068,1.0,234.90782,243.35304,1.0,21.475346,252.30559,1.0,226.9081,252.30559,1.0,23.395277,252.30559,1.0,251.86722,252.30559,1.0,74.91346,252.30559,1.0,251.86722,252.30559,1.0,5.475909,252.30559,1.0,231.06796,252.30559,1.0,18.595446,252.30559,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies17.jpg,ben davies,185,146.55647,72.0144,1.0,153.58844,57.623814,1.0,140.16377,57.623814,1.0,165.41492,57.304024,1.0,133.77107,58.902977,1.0,181.71632,131.17566,1.0,117.78932,129.25691,1.0,195.14098,197.05254,1.0,88.06328,130.2163,1.0,203.77113,244.06175,1.0,59.29613,118.06425,1.0,175.64323,253.33568,1.0,134.72998,253.33568,1.0,207.92638,253.33568,1.0,136.96742,253.33568,1.0,204.73004,253.33568,1.0,56.419415,117.10487,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies2.jpg,ben davies,185,128.3248,60.491997,1.0,141.44127,48.02297,1.0,113.288826,48.662407,1.0,160.63612,57.294815,1.0,92.17449,58.253967,1.0,204.14447,138.50337,1.0,52.82504,147.45549,1.0,222.6995,242.73167,1.0,35.869587,255.2007,1.0,223.65924,255.2007,1.0,32.35053,255.2007,1.0,176.31194,255.2007,1.0,87.37578,255.2007,1.0,224.29906,255.2007,1.0,34.270016,255.2007,1.0,223.01941,255.2007,1.0,33.310272,255.2007,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies25.jpg,ben davies,185,123.902695,92.752205,1.0,135.72446,75.4789,1.0,107.92734,76.75841,1.0,150.42177,77.398155,1.0,82.36678,84.115555,1.0,196.43077,144.57214,1.0,68.62798,166.96347,1.0,220.0743,252.05054,1.0,68.62798,252.05054,1.0,105.690796,216.22441,1.0,74.05961,219.42316,1.0,172.14824,252.05054,1.0,101.85672,252.05054,1.0,220.0743,252.05054,1.0,67.34996,173.68088,1.0,220.39378,252.05054,1.0,129.65381,199.59085,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies28.jpg,ben davies,185,88.10416,83.2951,1.0,97.693474,67.311806,1.0,77.5559,66.992134,1.0,111.43817,85.2131,1.0,64.45049,84.89343,1.0,140.52577,179.19489,1.0,33.764664,180.15387,1.0,153.95082,254.31636,1.0,22.577122,254.31636,1.0,135.09183,254.31636,1.0,8.193137,254.31636,1.0,168.65445,254.31636,1.0,168.65445,254.31636,1.0,168.65445,254.31636,1.0,8.193137,254.31636,1.0,154.90976,254.31636,1.0,8.193137,254.31636,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies38.jpg,ben davies,185,114.868805,78.826706,1.0,119.666016,69.553635,1.0,108.79234,70.83267,1.0,128.62082,68.27458,1.0,101.43662,68.91411,1.0,144.61153,106.64596,1.0,89.60349,114.95975,1.0,163.48056,139.26161,1.0,74.25242,168.04013,1.0,172.43535,191.06296,1.0,99.51773,171.23775,1.0,142.05301,197.4582,1.0,109.43197,204.81268,1.0,143.9719,251.49785,1.0,116.78769,251.49785,1.0,140.45395,251.49785,1.0,114.54899,251.49785,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies4.jpg,ben davies,185,127.1558,106.278465,1.0,137.69707,89.320114,1.0,117.57283,86.76035,1.0,147.28003,106.278465,1.0,100.96235,97.639305,1.0,176.66782,191.71019,1.0,86.26846,199.70941,1.0,183.3759,253.78421,1.0,72.532875,253.78421,1.0,72.532875,253.78421,1.0,72.532875,253.78421,1.0,198.70865,253.78421,1.0,72.532875,253.78421,1.0,198.70865,253.78421,1.0,72.532875,253.78421,1.0,183.05646,253.78421,1.0,129.0724,253.78421,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Ben Davies/Ben Davies50.jpg,ben davies,185,105.23021,84.344864,1.0,122.82875,60.354145,1.0,80.272285,65.15229,1.0,161.54553,60.354145,1.0,54.354443,76.66783,1.0,238.01918,150.87912,1.0,25.87681,188.30464,1.0,247.93835,254.51901,1.0,6.038459,254.51901,1.0,247.93835,254.51901,1.0,6.038459,254.51901,1.0,247.93835,254.51901,1.0,6.038459,254.51901,1.0,247.93835,254.51901,1.0,6.038459,197.26118,1.0,247.93835,254.51901,1.0,115.46936,233.72707,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Brennan Johnson/Brennan Johnson1.jpg,brennan johnson,184,113.819916,51.24273,1.0,122.13754,44.525238,1.0,108.38147,45.484882,1.0,142.29178,49.963207,1.0,104.54257,49.003563,1.0,172.04327,81.95125,1.0,91.10641,88.66873,1.0,220.34944,106.58203,1.0,49.5183,114.898926,1.0,181.32062,137.29054,1.0,87.907326,137.93031,1.0,157.9673,186.55211,1.0,112.86019,185.91238,1.0,161.4863,253.4071,1.0,122.13754,253.4071,1.0,158.92703,253.4071,1.0,118.29864,245.09023,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Brennan Johnson/Brennan Johnson18.jpg,brennan johnson,184,122.42502,52.38924,1.0,128.18408,43.75089,1.0,117.30587,44.070827,1.0,139.70218,47.910095,1.0,114.746284,47.590157,1.0,155.3796,96.54084,1.0,105.147865,96.86078,1.0,167.21764,149.65073,1.0,76.67256,132.69395,1.0,168.49744,189.32317,1.0,97.149185,87.582535,1.0,147.70085,197.32164,1.0,117.30587,198.6014,1.0,145.14128,252.03122,1.0,116.66598,243.39287,1.0,145.46123,252.03122,1.0,116.66598,252.03122,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Brennan Johnson/Brennan Johnson24.jpg,brennan johnson,184,95.69991,131.14342,1.0,102.091805,109.081696,1.0,80.678955,113.55798,1.0,115.19518,107.16328,1.0,63.740437,120.91189,1.0,146.19586,218.75081,1.0,38.17286,229.62183,1.0,160.25803,255.20062,1.0,26.987045,255.20062,1.0,174.00063,255.20062,1.0,12.28569,255.20062,1.0,49.358677,201.48515,1.0,37.533672,255.20062,1.0,149.71141,225.78499,1.0,28.265425,255.20062,1.0,105.28775,189.01546,1.0,108.483696,192.53253,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Brennan Johnson/Brennan Johnson43.jpg,brennan johnson,184,128.87547,66.39136,1.0,142.30225,56.16422,1.0,115.76839,56.16422,1.0,161.80304,61.277786,1.0,99.78414,61.277786,1.0,197.2881,128.713,1.0,69.09436,128.07382,1.0,208.47707,225.23166,1.0,30.092783,223.95328,1.0,215.19046,214.68492,1.0,28.814043,207.97336,1.0,169.15582,249.52113,1.0,86.67705,249.52113,1.0,156.3684,249.52113,1.0,79.96366,249.52113,1.0,165.63925,249.52113,1.0,18.903803,209.25175,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Brennan Johnson/Brennan Johnson48.jpg,brennan johnson,184,123.47215,50.401463,1.0,129.54066,42.409416,1.0,117.08427,42.409416,1.0,138.4837,49.122734,1.0,109.73819,49.7621,1.0,156.3698,104.74738,1.0,94.08785,107.30483,1.0,170.10376,166.76566,1.0,79.3957,179.23323,1.0,174.25589,202.57002,1.0,117.403656,208.64398,1.0,145.82979,240.29248,1.0,108.78001,241.57121,1.0,183.83772,253.71912,1.0,71.410835,253.71912,1.0,105.90545,241.57121,1.0,106.544235,241.57121,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Chris Gunter/Chris Gunter26.jpg,chris gunter,182,126.070854,93.655426,1.0,136.29962,81.17969,1.0,117.120674,82.13935,1.0,152.9214,99.733345,1.0,107.85084,102.93227,1.0,181.37021,177.14691,1.0,80.041336,189.62265,1.0,196.71338,255.20027,1.0,64.698166,255.20027,1.0,158.6751,255.20027,1.0,65.337456,255.20027,1.0,209.819,255.20027,1.0,209.819,255.20027,1.0,153.24106,255.20027,1.0,99.53995,246.24332,1.0,209.819,255.20027,1.0,51.91218,255.20027,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Chris Gunter/Chris Gunter34.jpg,chris gunter,182,119.15248,64.296524,1.0,123.624985,58.540623,1.0,115.3189,59.18017,1.0,131.93108,58.22085,1.0,110.846405,60.779034,1.0,144.07072,99.47147,1.0,101.26246,89.23877,1.0,141.515,153.51297,1.0,89.1228,137.20459,1.0,135.76465,203.71722,1.0,83.37244,184.85066,1.0,122.34713,189.00769,1.0,96.151024,184.5309,1.0,119.15248,255.20055,1.0,89.1228,255.20055,1.0,119.47195,255.20055,1.0,88.80334,255.20055,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Chris Gunter/Chris Gunter36.jpg,chris gunter,182,118.56747,45.9005,1.0,131.99765,37.904182,1.0,104.81752,38.224033,1.0,153.74176,47.819622,1.0,87.23036,50.378445,1.0,202.02647,112.749756,1.0,44.381668,114.02917,1.0,227.92757,190.15413,1.0,27.75382,190.79384,1.0,240.07866,246.7681,1.0,12.085268,246.7681,1.0,181.24167,246.7681,1.0,77.637375,246.7681,1.0,249.67168,246.7681,1.0,2.4922771,246.7681,1.0,249.67168,246.7681,1.0,2.4922771,246.7681,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Chris Gunter/Chris Gunter5.jpg,chris gunter,182,121.57045,70.742325,1.0,126.36668,62.757988,1.0,115.495224,63.716106,1.0,134.99988,63.716106,1.0,111.018745,65.63235,1.0,147.15031,92.14035,1.0,102.06579,90.54347,1.0,164.09698,146.11446,1.0,93.43258,125.99392,1.0,135.63937,145.79507,1.0,93.11283,144.19823,1.0,141.7146,166.23497,1.0,109.73975,165.59625,1.0,136.59862,173.2612,1.0,99.18806,150.58568,1.0,136.27887,173.2612,1.0,124.44818,173.2612,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/Wales Players/Images_Chris Mepham/Chris Mepham21.jpg,chris mepham,182,151.80319,42.875996,1.0,157.22694,37.12045,1.0,146.69849,36.800694,1.0,163.92686,43.515503,1.0,140.31761,42.236492,1.0,175.7315,93.716675,1.0,126.91776,87.96113,1.0,184.66475,153.19067,1.0,121.49401,140.40056,1.0,192.95988,207.86838,1.0,114.47504,196.03754,1.0,165.52208,203.07208,1.0,130.42725,198.91531,1.0,165.20305,253.27325,1.0,121.49401,253.27325,1.0,179.87907,253.27325,1.0,143.50806,232.48933,1.0,lower_cut
