image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label,new_label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Formose Mendy/Formose Mendy33.jpg,formose mendy,191,138.0566,35.2864,1.0,141.88556,30.491755,1.0,134.22763,30.491755,1.0,147.30992,34.96676,1.0,130.07959,34.647118,1.0,146.0336,62.456074,1.0,124.65522,64.05428,1.0,140.92831,109.76326,1.0,108.70121,103.69003,1.0,152.7343,143.32579,1.0,115.72098,100.81325,1.0,142.8428,152.59544,1.0,127.20787,155.47223,1.0,159.11589,208.85263,1.0,144.4382,226.43303,1.0,111.57294,255.2009,1.0,113.80649,255.2009,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Formose Mendy/Formose Mendy37.jpg,formose mendy,191,121.24836,67.6104,1.0,128.28136,55.77292,1.0,113.25631,55.77292,1.0,136.59311,63.13135,1.0,103.98553,64.09115,1.0,151.61816,132.23666,1.0,80.96841,112.40089,1.0,177.8321,202.62172,1.0,66.26302,160.07076,1.0,194.77525,253.17097,1.0,65.94335,206.78084,1.0,139.47025,244.21286,1.0,92.47697,253.17097,1.0,196.05399,253.17097,1.0,89.91951,253.17097,1.0,195.7343,253.17097,1.0,95.3541,253.17097,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Idrissa Gueye/Idrissa Gueye43.jpg,idrissa gueye,188,114.65734,50.896744,1.0,125.85467,43.542664,1.0,111.77804,43.86241,1.0,152.40834,51.53623,1.0,107.93894,48.019062,1.0,176.08269,99.81735,1.0,103.1401,94.06198,1.0,201.99648,158.64998,1.0,102.820175,142.34311,1.0,197.19765,219.40105,1.0,85.22437,146.18002,1.0,152.72826,233.46973,1.0,101.540474,226.75513,1.0,50.3527,249.1371,1.0,50.3527,249.1371,1.0,162.00604,249.1371,1.0,115.61712,249.1371,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Idrissa Gueye/Idrissa Gueye5.jpg,idrissa gueye,188,128.51024,51.044353,1.0,136.81812,45.924824,1.0,118.285126,46.564766,1.0,151.19716,52.96418,1.0,108.379555,54.884003,1.0,181.2334,96.48021,1.0,80.26054,96.48021,1.0,182.19199,142.23604,1.0,72.27217,140.95615,1.0,154.3925,162.3942,1.0,97.195854,165.91386,1.0,161.42227,195.35117,1.0,101.03027,195.67117,1.0,169.0911,255.18573,1.0,90.80516,255.18573,1.0,171.64738,255.18573,1.0,87.92935,214.86942,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Idrissa Gueye/Idrissa Gueye50.jpg,idrissa gueye,188,54.692616,49.64574,1.0,60.771397,43.890766,1.0,47.014153,44.530205,1.0,67.80998,49.96546,1.0,38.37589,51.88379,1.0,81.88715,91.84891,1.0,28.457876,92.488335,1.0,101.72318,144.60284,1.0,44.774605,140.12675,1.0,55.012547,136.92955,1.0,78.6878,133.0929,1.0,80.287476,202.47234,1.0,46.374283,206.62871,1.0,79.00774,252.0291,1.0,46.054344,252.0291,1.0,71.00934,252.0291,1.0,43.17492,252.0291,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Iliman Ndiaye/Iliman Ndiaye22.jpg,iliman ndiaye,180,148.3345,31.83919,1.0,149.61063,27.362402,1.0,142.91101,28.321712,1.0,149.92967,28.001944,1.0,130.14986,31.199648,1.0,157.26732,52.3045,1.0,110.370056,52.3045,1.0,172.26169,68.29302,1.0,94.737625,76.287285,1.0,172.58072,89.39788,1.0,90.59025,98.67123,1.0,146.42033,107.30502,1.0,120.89802,110.82251,1.0,138.76364,158.46832,1.0,140.35878,157.509,1.0,128.5547,214.74792,1.0,166.51918,133.84598,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Ismail Jakobs/Ismail Jakobs21.jpg,ismail jakobs,184,126.98634,42.66249,1.0,135.60524,34.029823,1.0,122.8365,33.39037,1.0,144.86258,41.703304,1.0,117.09056,37.546837,1.0,156.99289,98.61495,1.0,104.00262,89.34282,1.0,172.95381,183.02322,1.0,97.61824,139.54018,1.0,144.54335,178.54703,1.0,91.233864,175.9892,1.0,143.26648,200.28854,1.0,110.067764,199.6491,1.0,144.86258,254.32265,1.0,108.471664,254.32265,1.0,149.33163,254.32265,1.0,111.98307,254.32265,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Ismail Jakobs/Ismail Jakobs27.jpg,ismail jakobs,184,127.17203,23.065138,1.0,178.33768,62.09634,1.0,120.77631,16.026726,1.0,177.37831,66.57533,1.0,163.30777,32.662975,1.0,156.27248,23.065138,1.0,101.90898,23.385067,1.0,174.50024,76.173164,1.0,76.64594,67.21519,1.0,173.5409,76.493095,1.0,84.64057,84.81122,1.0,156.27248,129.92105,1.0,107.665115,130.5609,1.0,154.35376,221.74034,1.0,107.665115,186.54828,1.0,154.03398,233.57768,1.0,107.02554,232.93782,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Ismail Jakobs/Ismail Jakobs45.jpg,ismail jakobs,184,128.49486,78.57748,1.0,140.32268,62.25908,1.0,117.62603,61.619144,1.0,153.42918,77.93754,1.0,103.88018,75.05782,1.0,185.39629,205.60495,1.0,69.03604,201.44539,1.0,199.78148,255.20007,1.0,57.208218,255.20007,1.0,45.06072,255.20007,1.0,45.06072,255.20007,1.0,212.24864,255.20007,1.0,179.96187,196.3259,1.0,199.4618,255.20007,1.0,53.691833,255.20007,1.0,143.5194,152.81017,1.0,51.45414,255.20007,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Kr├⌐pin Diatta/Kr├⌐pin Diatta11.jpg,kr├⌐pin diatta,175,143.07555,28.266659,1.0,145.62915,23.786762,1.0,138.92592,24.106754,1.0,149.45958,27.626675,1.0,131.90346,28.266659,1.0,157.43965,56.746,1.0,122.9658,59.625935,1.0,166.0581,90.34522,1.0,103.17526,82.345406,1.0,166.0581,121.7045,1.0,78.27749,98.98502,1.0,155.52443,124.904434,1.0,134.13788,125.22442,1.0,153.60922,168.10344,1.0,122.6466,170.34337,1.0,166.6965,214.82234,1.0,117.22015,241.06175,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Kr├⌐pin Diatta/Kr├⌐pin Diatta32.jpg,kr├⌐pin diatta,175,128.10382,71.902145,1.0,136.39906,58.467186,1.0,122.99905,58.787064,1.0,150.43716,63.905144,1.0,116.29905,66.784065,1.0,158.41336,134.27876,1.0,115.979996,127.88115,1.0,142.78001,199.53427,1.0,103.53714,177.78244,1.0,128.10382,252.31448,1.0,93.9657,218.72708,1.0,140.54668,252.31448,1.0,106.727615,240.47893,1.0,127.46572,252.31448,1.0,94.28475,240.7988,1.0,127.146675,252.31448,1.0,118.85143,241.75845,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Kr├⌐pin Diatta/Kr├⌐pin Diatta45.jpg,kr├⌐pin diatta,175,118.11635,51.496082,1.0,121.311325,43.496544,1.0,109.17038,44.1365,1.0,126.103806,50.85612,1.0,96.39045,53.415974,1.0,135.04976,111.01268,1.0,79.45702,109.73275,1.0,171.47258,179.48874,1.0,39.839207,175.64899,1.0,149.1077,235.16557,1.0,66.677086,243.16512,1.0,127.3818,242.84515,1.0,88.402985,242.52515,1.0,163.48512,255.00444,1.0,75.30354,255.00444,1.0,144.95421,242.52515,1.0,70.83057,255.00444,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Kr├⌐pin Diatta/Kr├⌐pin Diatta9.jpg,kr├⌐pin diatta,175,128.29878,86.54203,1.0,134.04968,77.59382,1.0,122.54787,78.23297,1.0,141.71756,83.66582,1.0,116.157974,84.94413,1.0,154.17784,139.59212,1.0,105.934135,136.39633,1.0,162.1652,196.15758,1.0,96.0298,219.48683,1.0,160.24825,219.48683,1.0,129.89624,216.61063,1.0,144.593,240.25945,1.0,114.56051,238.02242,1.0,137.24463,251.12515,1.0,113.60202,251.12515,1.0,134.04968,215.97148,1.0,133.7302,218.20851,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Mamadou Loum/Mamadou Loum17.jpg,mamadou loum,183,100.8141,59.58753,1.0,111.372536,50.949463,1.0,97.294624,51.589314,1.0,145.60745,54.7886,1.0,92.81529,55.10853,1.0,180.80226,102.13801,1.0,75.53785,100.53837,1.0,235.83409,151.72691,1.0,48.02193,147.24791,1.0,226.87543,185.31941,1.0,24.665396,209.63396,1.0,176.64285,226.9101,1.0,104.653534,237.78767,1.0,192.32054,249.94493,1.0,97.294624,249.94493,1.0,192.6405,249.94493,1.0,96.97468,249.94493,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Mamadou Loum/Mamadou Loum32.jpg,mamadou loum,183,182.82387,40.76194,1.0,188.57808,32.76864,1.0,176.74997,32.448906,1.0,195.93068,39.483013,1.0,169.0777,39.483013,1.0,207.11943,88.40203,1.0,159.48734,90.000694,1.0,225.02144,136.68158,1.0,132.63434,134.12373,1.0,232.05435,189.11765,1.0,151.17569,193.5939,1.0,199.76683,206.06348,1.0,171.31543,211.17917,1.0,197.84874,249.54703,1.0,177.06964,249.54703,1.0,195.93068,249.54703,1.0,183.14355,249.54703,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Moustapha Name/Moustapha Name26.jpg,moustapha name,186,128.54782,56.721725,1.0,133.98601,51.60452,1.0,123.10963,51.60452,1.0,141.66347,56.4019,1.0,115.432175,56.082073,1.0,155.4189,100.857635,1.0,102.95631,99.57833,1.0,171.73349,149.47108,1.0,90.80034,142.75475,1.0,157.01837,177.2959,1.0,101.676735,173.7778,1.0,145.5022,197.76472,1.0,113.51281,196.16559,1.0,150.6205,254.69363,1.0,109.99398,254.69363,1.0,149.66081,254.69363,1.0,110.313866,254.69363,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Moustapha Name/Moustapha Name47.jpg,moustapha name,186,220.31114,80.57701,1.0,226.68416,73.5409,1.0,215.21272,72.581436,1.0,234.33176,80.896835,1.0,207.24648,78.018425,1.0,242.29802,130.78925,1.0,200.23616,130.1496,1.0,244.52856,201.47015,1.0,188.4461,198.27191,1.0,253.13214,255.20042,1.0,188.4461,255.20042,1.0,238.79286,255.20042,1.0,209.47702,244.9661,1.0,253.13214,255.20042,1.0,179.20523,255.20042,1.0,253.13214,255.20042,1.0,187.49016,255.20042,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Moustapha Name/Moustapha Name5.jpg,moustapha name,186,145.99168,34.87206,1.0,149.82156,31.036034,1.0,143.75757,31.355703,1.0,155.88554,34.232723,1.0,140.566,35.191727,1.0,165.46027,57.88821,1.0,137.37444,57.88821,1.0,182.69476,84.74039,1.0,125.24645,85.37972,1.0,185.56717,117.02693,1.0,111.84185,99.764824,1.0,166.41772,123.10064,1.0,148.54492,123.739975,1.0,164.82195,182.23936,1.0,143.75757,178.08366,1.0,191.9503,197.26378,1.0,166.41772,217.08325,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Nampalys Mendy/Nampalys Mendy43.jpg,nampalys mendy,191,135.14037,51.46285,1.0,138.00806,48.26536,1.0,132.90993,47.94561,1.0,140.87576,51.143105,1.0,128.13043,48.904858,1.0,144.38072,75.76382,1.0,119.20871,67.77007,1.0,145.01799,101.66352,1.0,109.01245,85.3563,1.0,143.10619,124.685486,1.0,97.22302,101.024025,1.0,132.27266,121.168236,1.0,116.02238,117.65099,1.0,120.164604,164.33441,1.0,111.24289,157.61969,1.0,106.14475,206.2216,1.0,129.08633,148.34695,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Nicolas Jackson/Nicolas Jackson26.jpg,nicolas jackson,172,110.254166,62.610264,1.0,113.44329,58.455303,1.0,108.34069,58.774914,1.0,120.459366,60.37298,1.0,106.10831,61.0122,1.0,128.75108,81.46739,1.0,105.78939,81.787,1.0,140.23193,103.520645,1.0,97.81658,106.71677,1.0,150.75604,124.93466,1.0,88.88704,134.20343,1.0,119.82154,137.71916,1.0,107.38395,137.39955,1.0,108.978516,186.93947,1.0,110.57308,185.3414,1.0,94.30854,229.44792,1.0,95.26528,229.76753,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Pape Abou Ciss├⌐/Pape Abou Ciss├⌐20.jpg,pape abou ciss├⌐,185,84.59152,50.29599,1.0,86.82619,41.982384,1.0,77.24906,43.900906,1.0,90.33781,45.17992,1.0,65.43726,48.377464,1.0,106.29968,97.29985,1.0,54.583183,105.93321,1.0,132.79642,123.519684,1.0,39.898247,197.06314,1.0,100.55341,80.67264,1.0,38.302055,174.3606,1.0,98.31875,216.88788,1.0,67.033455,211.45207,1.0,92.57247,245.66577,1.0,68.62964,234.15462,1.0,92.89171,245.66577,1.0,50.113857,236.3929,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Pape Abou Ciss├⌐/Pape Abou Ciss├⌐44.jpg,pape abou ciss├⌐,185,118.14834,48.160217,1.0,122.94279,40.167835,1.0,111.11647,40.807224,1.0,130.2943,35.052708,1.0,101.207924,36.97088,1.0,154.90582,67.02225,1.0,90.660126,72.137375,1.0,191.34369,107.62355,1.0,72.44119,112.0993,1.0,205.72707,154.93848,1.0,44.952976,143.74913,1.0,158.42177,163.88994,1.0,119.426865,161.33238,1.0,154.26657,242.85468,1.0,104.40423,232.30476,1.0,155.54509,253.08496,1.0,112.075356,253.08496,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Pape Matar Sarr/Pape Matar Sarr38.jpg,pape matar sarr,185,169.70271,46.133327,1.0,176.73021,41.97789,1.0,164.27235,39.740345,1.0,184.39658,39.740345,1.0,156.92543,36.224205,1.0,193.66011,54.444206,1.0,137.44005,58.599644,1.0,225.92274,51.567364,1.0,112.20492,79.37683,1.0,195.57669,74.5821,1.0,103.58025,81.61438,1.0,172.89703,127.324196,1.0,133.9263,123.4884,1.0,184.71602,173.35367,1.0,92.40013,156.73192,1.0,171.93872,231.21014,1.0,98.78878,219.06349,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Sadio Man├⌐/Sadio Man├⌐30.jpg,sadio man├⌐,174,122.90522,75.56688,1.0,129.93994,69.81293,1.0,116.82978,70.1326,1.0,141.77107,75.56688,1.0,110.11482,77.48487,1.0,167.03212,113.28726,1.0,92.52801,122.55753,1.0,195.49078,164.43355,1.0,81.65617,172.42516,1.0,186.21773,210.78488,1.0,81.01665,198.31796,1.0,167.35187,212.70285,1.0,124.50402,211.4242,1.0,205.08357,219.73546,1.0,69.185524,219.73546,1.0,205.08357,219.73546,1.0,83.57472,219.73546,1.0,upper_body,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Seny Dieng/Seny Dieng6.jpg,seny dieng,193,129.06169,42.28411,1.0,136.41689,34.929226,1.0,119.46798,35.568783,1.0,146.65019,39.086334,1.0,105.39719,41.964336,1.0,163.5991,81.93654,1.0,82.69203,85.134315,1.0,174.47198,136.29875,1.0,74.37747,136.93831,1.0,189.82195,179.78851,1.0,87.1691,196.09718,1.0,162.00015,176.59074,1.0,115.95027,179.78851,1.0,148.88873,252.05827,1.0,105.71697,252.05827,1.0,144.41165,252.05827,1.0,100.280525,252.05827,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Youssouf Sabaly/Youssouf Sabaly2.jpg,youssouf sabaly,173,83.804214,71.58431,1.0,91.80291,54.63022,1.0,73.885826,57.509216,1.0,101.08138,58.148994,1.0,64.2874,62.94732,1.0,118.03861,125.645454,1.0,46.690273,124.68579,1.0,130.51659,203.05846,1.0,37.411785,204.65791,1.0,134.99585,255.20029,1.0,36.451942,255.20029,1.0,104.28085,246.2434,1.0,60.76797,243.36441,1.0,144.27434,255.20029,1.0,8.616489,255.20029,1.0,103.640976,255.20029,1.0,35.4921,255.20029,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Youssouf Sabaly/Youssouf Sabaly23.jpg,youssouf sabaly,173,128.25941,39.768852,1.0,133.68712,35.93279,1.0,124.10882,35.93279,1.0,144.86183,35.61312,1.0,119.00038,36.25246,1.0,163.69919,56.391785,1.0,106.229294,60.547523,1.0,180.94017,81.64586,1.0,87.39193,97.62945,1.0,194.66908,112.9737,1.0,100.4823,129.9163,1.0,164.65703,117.12943,1.0,126.02448,125.4409,1.0,181.25945,164.76054,1.0,144.86183,182.3425,1.0,177.10884,228.37523,1.0,121.87387,147.17859,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Youssouf Sabaly/Youssouf Sabaly27.jpg,youssouf sabaly,173,174.40547,40.632984,1.0,180.79471,31.998226,1.0,160.34914,33.27745,1.0,187.18394,35.8359,1.0,133.8338,39.35376,1.0,197.72618,92.44153,1.0,107.637924,88.60387,1.0,198.68457,142.01144,1.0,61.315956,150.00659,1.0,87.8313,200.53592,1.0,86.87291,199.57648,1.0,186.54501,239.87202,1.0,124.88886,238.273,1.0,183.98932,252.02464,1.0,125.208336,252.02464,1.0,185.90608,252.02464,1.0,96.456764,213.96774,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_Youssouf Sabaly/Youssouf Sabaly5.jpg,youssouf sabaly,173,128.61502,51.08846,1.0,133.08511,46.288616,1.0,123.50633,45.64864,1.0,137.8745,49.808506,1.0,114.56615,46.288616,1.0,138.51308,87.247284,1.0,100.19798,83.40741,1.0,143.94106,140.04558,1.0,95.0893,134.60574,1.0,147.77257,188.68398,1.0,114.24686,175.5644,1.0,135.32016,175.24443,1.0,102.43302,175.5644,1.0,145.21822,243.4022,1.0,96.68577,243.08221,1.0,92.854256,253.96187,1.0,93.492836,253.96187,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group A/Senegal Players/Images_├ëdouard Mendy/├ëdouard Mendy1.jpg,├ëdouard mendy,191,108.92623,44.8246,1.0,114.67814,37.47076,1.0,106.689384,38.11022,1.0,127.46015,41.627274,1.0,104.45253,42.586475,1.0,153.02417,72.64129,1.0,107.008934,85.430565,1.0,173.15585,124.43789,1.0,107.648026,141.38368,1.0,151.42644,154.4927,1.0,112.76083,190.30269,1.0,157.4979,189.3435,1.0,124.90375,194.13948,1.0,159.73474,253.92937,1.0,129.37746,253.92937,1.0,159.09564,253.92937,1.0,130.65565,253.92937,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/England Players/Images_Aaron Ramsdale/Aaron Ramsdale1.jpg,aaron ramsdale,184,134.23169,46.302544,1.0,143.1765,40.864998,1.0,129.12036,39.58558,1.0,161.38559,45.98269,1.0,124.32851,45.342976,1.0,165.858,99.39856,1.0,113.46694,83.08594,1.0,151.16295,157.93213,1.0,82.16009,121.14875,1.0,156.91318,197.59421,1.0,55.964558,138.10109,1.0,147.96837,216.78557,1.0,110.59181,205.91046,1.0,164.2607,250.69025,1.0,108.67508,230.85919,1.0,164.2607,250.69025,1.0,82.16009,204.9509,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/England Players/Images_Aaron Ramsdale/Aaron Ramsdale22.jpg,aaron ramsdale,184,136.6125,62.2174,1.0,143.00386,58.0606,1.0,130.22115,58.0606,1.0,153.23001,63.496414,1.0,121.27326,63.17666,1.0,171.76492,95.15207,1.0,102.099205,98.029854,1.0,180.39323,132.5633,1.0,97.94483,135.44107,1.0,184.22806,164.21895,1.0,93.79046,166.45723,1.0,157.38438,175.73007,1.0,116.79932,175.73007,1.0,157.38438,213.1413,1.0,116.79932,213.1413,1.0,155.78656,213.1413,1.0,116.16018,213.1413,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/England Players/Images_Aaron Ramsdale/Aaron Ramsdale45.jpg,aaron ramsdale,184,128.37523,58.684086,1.0,136.69203,50.693275,1.0,120.05842,51.33254,1.0,148.52748,52.930702,1.0,109.50248,55.487762,1.0,170.9189,100.55594,1.0,86.79119,98.638145,1.0,200.66748,170.55545,1.0,61.840767,149.14006,1.0,145.96848,168.95728,1.0,78.79426,166.71983,1.0,151.08652,227.45003,1.0,99.2664,224.25371,1.0,146.28835,253.34023,1.0,93.82849,253.34023,1.0,151.08652,253.34023,1.0,91.90922,253.34023,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group B/England Players/Images_Ben White/Ben White8.jpg,ben white,185,103.7024,46.497654,1.0,108.80995,39.46562,1.0,103.38318,39.46562,1.0,122.53648,42.34236,1.0,122.53648,42.022724,1.0,136.90147,84.85422,1.0,96.67952,81.65784,1.0,145.83969,146.22472,1.0,90.295074,140.1516,1.0,150.94724,210.15231,1.0,94.12574,196.40788,1.0,131.79393,192.57222,1.0,104.340836,195.44897,1.0,133.39003,240.83757,1.0,103.38318,240.83757,1.0,131.15547,220.70036,1.0,104.340836,220.70036,1.0,lower_cut,partial_body
